mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_predict__metric,param_predict__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.006100869178771973,0.003562734300267298,0.05571916103363037,0.03102815577193715,euclidean,1,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 1}",0.6155425219941348,0.6424242424242423,0.6606250000000001,0.5675422138836773,0.5918749999999999,0.5834635260185075,0.562857142857143,0.5970588235294118,0.6135621981464562,0.5580882352941176,0.599303890414769,0.032301209491390426,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0051936149597167965,0.002002682328507703,0.05216612815856934,0.029179348444960132,euclidean,4,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 4}",0.6656891495601173,0.5999999999999999,0.6912499999999999,0.6016019627651897,0.5775,0.5939790890517967,0.5571428571428573,0.6102941176470588,0.5910455554105208,0.5669117647058822,0.6055414496283423,0.03999666839655289,17,0.6522659854976929,0.6670068027210886,0.6437451500918929,0.665602718216685,0.6624954053502145,0.6658811435027655,0.6739248168206436,0.651889178879743,0.6668579025379655,0.6594780164625578,0.6609147120081249,0.00862530007939212
0.006615376472473145,0.0048759953230181115,0.06937320232391357,0.03237467819661297,euclidean,7,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 7}",0.6651026392961876,0.6555555555555554,0.6987499999999999,0.592365420695627,0.635,0.5716860954212235,0.6142857142857143,0.6676470588235294,0.6229604490275421,0.5860294117647058,0.6309382344870085,0.03884858055791627,2,0.6700477916941331,0.6899659863945579,0.6733346947110476,0.6853780020077737,0.6881682662854808,0.6886388717369313,0.686221726664543,0.6852158201164426,0.6793803307676306,0.6746275848223249,0.6820979075200866,0.00681334390379629
0.0045463800430297855,0.002046620430117829,0.03628995418548584,0.008480148278789115,euclidean,10,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 10}",0.617008797653959,0.6424242424242423,0.6643749999999999,0.5860874585077211,0.6206250000000001,0.5624924888835477,0.5771428571428572,0.675735294117647,0.6016838532828613,0.5485294117647058,0.6096104403777541,0.0403060217847525,11,0.6404828609096902,0.6440476190476192,0.6341065958750256,0.6418328013591083,0.6389626301817439,0.645787077788142,0.6487496017840078,0.6315478819514154,0.6325085812356979,0.6453242320819113,0.6403349882214362,0.005662284126091775
0.005256271362304688,0.0031142432702545046,0.038039875030517575,0.00784840001417904,euclidean,13,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 13}",0.626099706744868,0.6363636363636365,0.678125,0.5620580170298743,0.6306249999999999,0.6002283379401514,0.5885714285714286,0.6573529411764706,0.644237044772223,0.5735294117647058,0.6197190524363358,0.035600184255137356,4,0.6400873434410018,0.6491496598639457,0.6379456810292016,0.6446884089680557,0.6417847661833777,0.6510388612267957,0.6566103854730807,0.6410399518169042,0.6352698538589557,0.6545472796627184,0.6452162191524038,0.0068837618210514035
0.003981828689575195,0.00045426119057162285,0.04356880187988281,0.01232574198690415,euclidean,16,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 16}",0.629325513196481,0.6282828282828281,0.6575,0.5831288786260643,0.64375,0.5720466290109363,0.5771428571428573,0.650735294117647,0.5971805247356742,0.5705882352941176,0.6109680760406605,0.03273037695829121,10,0.6157547791694132,0.6204081632653061,0.617953849295487,0.6226527709850962,0.6145272615887278,0.6253547170802842,0.6304874163746418,0.6173940975707689,0.6217576581027667,0.6307127082915077,0.6217003421724001,0.005419896309738406
0.003931856155395508,0.0005674268136727727,0.04196684360504151,0.012594914802361174,euclidean,19,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 19}",0.6202346041055717,0.6252525252525252,0.666875,0.5831288786260643,0.64375,0.5688619156351401,0.5771428571428573,0.6419117647058824,0.5971805247356742,0.5610294117647059,0.6085367481968421,0.03429958146250045,12,0.6137277521423864,0.6243197278911565,0.613171329385338,0.6254794203196994,0.6223197876250764,0.6269657238199089,0.6311006690028673,0.6262758482232483,0.6265569742042855,0.6291588034531218,0.6239076036067088,0.005703978521826403
0.006064748764038086,0.005560606886603973,0.044727635383605954,0.01869571064830337,euclidean,22,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 22}",0.629325513196481,0.617171717171717,0.650625,0.589046038389378,0.6368749999999999,0.5720466290109363,0.5828571428571429,0.6352941176470588,0.5971805247356742,0.563970588235294,0.6074392271243682,0.028759501580841042,14,0.6058668424522082,0.6122448979591838,0.6014621196651011,0.6133748616438004,0.6081641821523381,0.6173965736957578,0.6205718381650209,0.6125356354145753,0.6079204155398378,0.6170889379642643,0.6116626304652089,0.0055643031997655275
0.0037573814392089845,0.0009377562052525719,0.03665382862091064,0.004294716252923464,euclidean,25,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 25}",0.629325513196481,0.6202020202020201,0.6575,0.5860874585077211,0.646875,0.5688619156351401,0.5771428571428572,0.6294117647058824,0.5971805247356742,0.563970588235294,0.6076557642361069,0.031689467735135084,13,0.6079680290046143,0.6144557823129252,0.6050765774964263,0.6158894051326931,0.6100837247294263,0.6227879448743383,0.6235106721885953,0.619405741818912,0.6132219289577698,0.6222886970487854,0.6154688503564486,0.006162487560689774
0.003438997268676758,0.0002827748237232419,0.033447766304016115,0.0027542568067699634,euclidean,28,"{'predict__metric': 'euclidean', 'predict__n_neighbors': 28}",0.626099706744868,0.617171717171717,0.6506249999999998,0.5860874585077211,0.6299999999999999,0.5656772022593439,0.5828571428571429,0.6198529411764706,0.5971805247356742,0.5544117647058823,0.602996345815882,0.02914625022743947,18,0.6047791694133158,0.6069727891156464,0.6007473963651214,0.6081607634688151,0.6012742495405349,0.6163225692026748,0.6117473717744506,0.6078297530616342,0.6084226128562513,0.6143946998594662,0.608065137465791,0.004833798008640012
