mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_predict__class_weight,param_predict__criterion,param_predict__max_depth,param_predict__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.0026767492294311524,0.001043046533550707,0.0008437395095825196,0.0003416991827630444,balanced,entropy,200,1,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 200, 'predict__min_samples_leaf': 1}",0.8181818181818182,0.6818181818181818,0.6857142857142854,0.723214285714286,0.6607142857142859,0.7272727272727273,0.7727272727272727,0.875,0.8928571428571428,0.8846153846153846,0.7722115384615383,0.08507266627483666,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00371551513671875,0.002898794543204928,0.0007404565811157226,0.000130369191009214,balanced,entropy,200,2,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 200, 'predict__min_samples_leaf': 2}",0.8636363636363636,0.7727272727272727,0.7190476190476187,0.7589285714285716,0.6250000000000003,0.7727272727272727,0.8636363636363636,0.875,0.830357142857143,0.846153846153846,0.7927214452214452,0.07523223187361856,10,0.9605322003577818,0.9711538461538461,0.9744444444444444,0.9603960396039604,0.9603960396039605,0.958519677996422,0.9749552772808586,0.9646790521748805,0.9799572120256729,0.9747103386809269,0.9679744128322753,0.007484411587262492
0.0028733253479003907,0.003027076691611795,0.001071000099182129,0.0009607235226409255,balanced,entropy,200,3,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 200, 'predict__min_samples_leaf': 3}",0.9090909090909091,0.6818181818181818,0.6190476190476188,0.6339285714285716,0.6964285714285717,0.7272727272727273,0.8181818181818182,0.9375,0.8035714285714288,0.829059829059829,0.7655899655899656,0.10510047657752657,20,0.9198345259391771,0.9304561717352415,0.9427777777777778,0.935921682055846,0.9402046946267661,0.9342576028622539,0.9246422182468694,0.9266881744354213,0.927823443305934,0.926693404634581,0.9309299695619867,0.006861795722517317
0.006219005584716797,0.011244208108966067,0.004083991050720215,0.010140461784628137,balanced,entropy,200,4,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 200, 'predict__min_samples_leaf': 4}",0.9090909090909091,0.6818181818181818,0.7238095238095236,0.9017857142857144,0.6964285714285717,0.6818181818181818,0.9090909090909091,0.9375,0.7321428571428573,0.8846153846153847,0.8058100233100234,0.10438435694245943,7,0.9074239713774598,0.912231663685152,0.9055555555555554,0.8830793191678717,0.9062187117588163,0.9033989266547406,0.8909883720930232,0.8969852041383914,0.8977029613782231,0.892379679144385,0.899596436495362,0.008509660017814122
0.002771615982055664,0.0014965258413924282,0.001078176498413086,0.0009587708594604175,balanced,entropy,200,5,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 200, 'predict__min_samples_leaf': 5}",0.9090909090909091,0.6818181818181818,0.8238095238095237,0.9017857142857144,0.6964285714285717,0.7272727272727273,0.9090909090909091,0.9375,0.8571428571428571,0.923076923076923,0.8367016317016317,0.09410712222440706,1,0.8965787119856887,0.9102191413237924,0.8822222222222221,0.8817443542107019,0.8943152742240518,0.9033989266547406,0.8861806797853309,0.8850817666036267,0.8709041774574936,0.8892602495543671,0.8899905504022015,0.010875975689288653
0.0022309541702270506,0.0005257636113976918,0.0018849611282348634,0.0036162906704263567,balanced,entropy,500,1,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 500, 'predict__min_samples_leaf': 1}",0.8181818181818182,0.6818181818181818,0.7190476190476187,0.7589285714285716,0.6607142857142859,0.6818181818181818,0.7272727272727273,0.875,0.8571428571428571,0.8846153846153846,0.7664539627039627,0.08123489563758339,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.012183904647827148,0.020644671971202774,0.0008978605270385742,0.0004149106057051742,balanced,entropy,500,2,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 500, 'predict__min_samples_leaf': 2}",0.8636363636363636,0.7727272727272727,0.6857142857142854,0.7589285714285716,0.6607142857142859,0.6818181818181818,0.8636363636363636,0.875,0.830357142857143,0.8846153846153846,0.7877147852147852,0.08315982726474201,12,0.9605322003577818,0.9711538461538461,0.9694444444444443,0.9603960396039604,0.9603960396039605,0.958519677996422,0.9749552772808586,0.9646790521748805,0.9799572120256729,0.9747103386809269,0.9674744128322754,0.007196970556795405
0.003734993934631348,0.002347190625676643,0.0008621931076049805,0.0002578038308444331,balanced,entropy,500,3,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 500, 'predict__min_samples_leaf': 3}",0.9090909090909091,0.7272727272727273,0.6523809523809521,0.7589285714285716,0.6696428571428574,0.7272727272727273,0.8636363636363636,0.875,0.7678571428571429,0.829059829059829,0.7780142080142081,0.08346798321298551,13,0.9256484794275492,0.9304561717352415,0.9366666666666669,0.9379241294916006,0.940204694626766,0.9342576028622539,0.9246422182468694,0.9266881744354211,0.925121044927373,0.926693404634581,0.9308302587054322,0.0056228246047965716
0.0037017822265625,0.0023371954010873697,0.008875441551208497,0.01845652359252626,balanced,entropy,500,4,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 500, 'predict__min_samples_leaf': 4}",0.9090909090909091,0.6818181818181818,0.7238095238095236,0.9017857142857144,0.6964285714285717,0.6818181818181818,0.9090909090909091,0.9375,0.7321428571428573,0.8846153846153847,0.8058100233100234,0.10438435694245943,7,0.9074239713774598,0.912231663685152,0.9055555555555554,0.8830793191678717,0.9062187117588163,0.9033989266547406,0.8909883720930232,0.8969852041383914,0.8977029613782231,0.892379679144385,0.899596436495362,0.008509660017814122
0.003925800323486328,0.0034605049376692097,0.0011817216873168945,0.0007002455403287355,balanced,entropy,500,5,"{'predict__class_weight': 'balanced', 'predict__criterion': 'entropy', 'predict__max_depth': 500, 'predict__min_samples_leaf': 5}",0.9090909090909091,0.6818181818181818,0.7571428571428568,0.9017857142857144,0.6964285714285717,0.6818181818181818,0.9090909090909091,0.9375,0.8571428571428571,0.923076923076923,0.8254895104895106,0.10270441957361083,3,0.8965787119856887,0.9102191413237924,0.8822222222222221,0.8817443542107019,0.8943152742240518,0.9033989266547406,0.8861806797853309,0.8850817666036267,0.8709041774574936,0.8892602495543671,0.8899905504022015,0.010875975689288653
